,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,H3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,S,R,S,R,R,S,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,S,S,R,S,,S,S,R,R,R,S,R,R,R,R,R,,R,R,R,R,R,S,R,R,R,R,R,R,R,,R,R,,S,R,R,R,S,R,S,R,R,R,R,S,R,S,S,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,S,R,R,S,R,S,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,R,S,R,S,S,R 
,HN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,S,R,S,S,R,R,R,S,R,R,S,R,R,R,R,S,R,R,R,R,R,S,R,R,,,R,,,,,R,R,S,R,R,,R,S,S,R,S,R,R,S,R,R,R,R,S,R,S,S,R,R,S,S,R,S,R,R,R,R,R 
,HO-1-N-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,S,,S,R,R,R,S,R,S,R,R,R,R,R,R,S,R,S,R,R,S,S,S,R,S,S,R,R,R 
,HO-1-u-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R 
,HSC-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,S,S,R,R,R,R,R,R,S,S,S,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,S,,,R,R,,R,R,R,R,,,R,S,R,R,R,R,S,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,S,S,S,R,R,R,R,R,R 
,HSC-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,S,R,S,,,R,,,,,R,R,S,R,S,,S,S,R,S,R,R,S,S,R,R,R,R,R,R,S,S,,S,S,S,R,S,S,S,S,S,R 
,HSC-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,S,R,R,S,,R,R,,S,S,R,R,S,S,R,R,S,R,R,,R,,,R,S,R,,,,,,,,,,,,,,,,,,,,R,S,R,R,S,S,R,R,R,S,R,S,S,R,R,R,R,R,S,R,R,R,R,S,R,,R,R,R,R,S,R,R,R,S,R,R,S,R,S,,,R,,R,S,R, 
,JHU-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,S,R,S,S,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,S,S,R,S,R,R,,S,S,,R,R,S,R,R,R,R,S,,S,S,R,R,R,S,R,R,R,R,R,R,S,,R,S,,S,R,S,S,S,R,S,S,R,R,R,R,R,R,,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,,,,,,,,,,,,S,R,,R,,R,R, 
,JHU-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,S,R,,R,R,R,R,S,S,R,R,R,R,R,R,R,,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,R,R,R,S,R,R 
,KON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,S,S,S,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,S,R,R,R,S,R,R,R,S,R,R,R,S,R,R,R,R,S,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,,R,R,S,R,R,S,S,S,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,R,S,R,S,R,S,S,R,S,S,S,R,R,R,R,R,R,R,R,S,,,R,,,,,R,S,R,R,S,,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S 
,KOSC-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,S,,R,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,S,R,R,R,R,R,S,,,R,,,,,R,S,R,R,R,,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,S,R,S,R,R,R 
,LB771-HNC,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,S,R,R,R,R,,,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R, 
,OSC-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,R,,,R,,,,,,,,,,,,R,,R,R,,,,R,R,R,R,R,R,,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,S,R,R,R,R,R,R,R,R,R,S,R,R,S,R,S,R,R,S,R,R,R,R,R,R,R,R 
,OSC-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R 
,PCI-15A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,S,S,S,R,R,R,R,R,S,S,S,S,S,R,S,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,S,S,S,,,R,,,,,R,R,R,R,R,,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R 
,PCI-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,,S,S,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R, 
,PCI-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,S,S,S,R,S,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,S,R,R,R,R,R,R,R 
,PCI-4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,S,R,S,R,R,S,R,R,R,R,R,R,R,R,S,R,S,S,R,S,R,R,,R,S,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,,R,R,,S,R,S,S,R,R,S,S,R,R,S,R,R,R,S,R,S,R,R,R,R,R,S,R,R,S,R,R,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,S,R,S,,R,S,S,R,R,S,R,R,R, 
,PCI-6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,S,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,S,R,S,R,,S,R,S,,R,R,R,S,S,S,S,S,S,R,S,R,R,S,R,R,R,S,R,R,S,R,R,R,R,,R,R,,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R, 
,PE/CA-PJ15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,R,R,S,R,R,R 
,RPMI-2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,S,R,R,S,R,R,R,R,R,S,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,,R,,,,,,R,R,S,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R 
,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,,,S,,,,,R,R,R,R,R,,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,S,S,S,R,R,R,R,R,S 
,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,S,S,S,S,R,R,S,R,,R,S,R,R,R,S,R,R,R,R,R,R,S,,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,,S,S,R,,,R,,,,,R,R,,,,,,,,,,,,,,R,S,R,R,S,R,S,R,R,S,R,R,R,R,R,,, 
,SCC-15,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,,,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,R,,,R,,,,,,,,,,,,R,,R,R,,,,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,S,R,R,R,R,R,R,S,R 
,SCC-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,S,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R 
,SCC-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,,R,R,,R,R,R,R,R,R,R,R,R,R,R,,R,,,R,R,R,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R 
,SCC-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,S,S,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,,,R,,,,,R,R,R,R,R,,S,R,S,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,S,R,R,S,R 
,SKN-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,,R,R,R,S,R,S,R,R,R,R,R,,R,S,R,R,R,S,R,R,R,R,R,R,S,,R,R,,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R 
